sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1697,818,775,0,227,0,1256,0,491,0,78,0,12,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1680,818,745,0,196,0,1293,0,484,0,73,0,10,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1727,818,736,0,210,0,1265,0,475,0,65,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1686,818,746,0,222,0,1233,0,504,0,77,0,12,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1705,818,780,0,209,0,1262,0,478,0,85,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1751,818,797,0,221,0,1285,0,485,0,90,0,11,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1638,818,773,0,194,0,1230,0,481,0,80,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1695,818,808,0,219,0,1285,0,479,0,81,0,12,8,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1711,818,783,0,208,0,1304,0,496,0,90,0,6,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1750,818,781,0,225,0,1258,0,520,0,63,0,10,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1752,818,784,0,215,0,1281,0,475,0,86,0,15,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1708,818,767,0,237,0,1262,0,504,0,78,0,6,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1709,818,781,0,217,0,1242,0,478,0,86,0,11,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1675,818,735,0,200,0,1233,0,494,0,77,0,10,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1703,818,801,0,194,0,1265,0,474,0,89,0,9,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1660,818,762,0,189,0,1233,0,518,0,84,0,13,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1683,818,731,0,232,0,1305,0,489,0,81,0,8,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1678,818,764,0,223,0,1271,0,490,0,77,0,5,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1668,818,788,0,233,0,1272,0,467,0,80,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1691,818,766,0,227,0,1333,0,461,0,89,0,11,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1748,818,780,0,211,0,1329,0,473,0,81,0,10,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1722,818,771,0,217,0,1285,0,482,0,75,0,8,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1701,818,766,0,220,0,1243,0,501,0,77,0,8,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1647,818,798,0,210,0,1214,0,498,0,57,0,6,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1754,818,779,0,217,0,1251,0,493,0,90,0,9,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1727,818,785,0,209,0,1236,0,508,0,78,0,6,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1719,818,796,0,222,0,1241,0,534,0,87,0,11,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1689,818,722,0,225,0,1269,0,493,0,84,0,7,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1689,818,774,0,217,0,1224,0,501,0,74,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1708,818,725,0,204,0,1205,0,508,0,85,0,13,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1732,818,763,0,210,0,1203,0,511,0,76,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1710,818,785,0,204,0,1236,0,472,0,73,0,11,8,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1688,818,780,0,208,0,1261,0,495,0,80,0,10,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1703,818,768,0,232,0,1315,0,469,0,81,0,6,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1701,818,799,0,200,0,1213,0,470,0,55,0,10,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1758,818,768,0,199,0,1315,0,503,0,87,0,12,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1702,818,793,0,194,0,1281,0,460,0,73,0,9,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1647,818,779,0,203,0,1325,0,492,0,74,0,11,8,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1701,818,739,0,197,0,1255,0,457,0,93,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1669,818,743,0,219,0,1283,0,503,0,82,0,7,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1688,818,760,0,226,0,1322,0,497,0,100,0,9,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1708,818,771,0,231,0,1257,0,483,0,70,0,10,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1746,818,747,0,210,0,1243,0,535,0,83,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1686,818,818,0,214,0,1269,0,502,0,93,0,8,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1711,818,762,0,215,0,1284,0,485,0,80,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1742,818,804,0,217,0,1257,0,465,0,69,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1725,818,735,0,187,0,1270,0,490,0,72,0,12,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1653,818,735,0,201,0,1265,0,493,0,84,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1740,818,789,0,207,0,1304,0,490,0,84,0,8,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1728,818,748,0,202,0,1315,0,475,0,71,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1686,818,768,0,216,0,1247,0,462,0,80,0,8,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1728,818,795,0,205,0,1284,0,509,0,81,0,10,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1746,818,804,0,227,0,1291,0,478,0,109,0,12,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1648,818,785,0,205,0,1260,0,479,0,78,0,6,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1721,818,748,0,224,0,1285,0,495,0,72,0,9,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1689,818,761,0,216,0,1270,0,517,0,101,0,5,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1719,818,788,0,201,0,1249,0,490,0,91,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1701,818,799,0,195,0,1249,0,466,0,84,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1736,818,790,0,194,0,1264,0,475,0,71,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1697,818,785,0,201,0,1312,0,506,0,89,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1734,818,747,0,225,0,1203,0,458,0,71,0,6,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1662,818,798,0,216,0,1266,0,496,0,86,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1718,818,776,0,224,0,1310,0,481,0,78,0,10,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1766,818,765,0,210,0,1290,0,478,0,77,0,7,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1711,818,764,0,221,0,1259,0,501,0,88,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1715,818,763,0,197,0,1286,0,505,0,89,0,7,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1720,818,778,0,214,0,1243,0,494,0,80,0,9,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1774,818,773,0,205,0,1266,0,476,0,78,0,10,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1686,818,794,0,209,0,1265,0,496,0,84,0,12,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1716,818,730,0,201,0,1250,0,484,0,64,0,5,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1707,818,759,0,215,0,1307,0,492,0,81,0,10,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1656,818,750,0,214,0,1242,0,475,0,71,0,6,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1722,818,797,0,183,0,1278,0,461,0,76,0,5,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1695,818,740,0,229,0,1233,0,497,0,81,0,6,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1744,818,767,0,165,0,1220,0,489,0,76,0,10,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1695,818,776,0,219,0,1292,0,501,0,78,0,7,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1683,818,783,0,216,0,1245,0,500,0,64,0,9,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1718,818,745,0,235,0,1249,0,490,0,78,0,8,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1646,818,775,0,212,0,1265,0,502,0,78,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1769,818,744,0,213,0,1262,0,528,0,68,0,8,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1683,818,762,0,220,0,1264,0,491,0,73,0,9,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1703,818,773,0,221,0,1200,0,428,0,72,0,10,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1690,818,772,0,222,0,1270,0,488,0,88,0,7,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1707,818,765,0,206,0,1230,0,522,0,84,0,11,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1715,818,786,0,210,0,1282,0,483,0,93,0,10,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1690,818,789,0,204,0,1250,0,508,0,91,0,7,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1725,818,755,0,220,0,1291,0,501,0,73,0,6,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1738,818,760,0,181,0,1252,0,459,0,78,0,6,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1746,818,819,0,205,0,1249,0,482,0,68,0,10,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1711,818,779,0,185,0,1301,0,468,0,74,0,8,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1698,818,741,0,203,0,1268,0,470,0,62,0,11,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1704,818,766,0,216,0,1269,0,488,0,85,0,7,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1766,818,736,0,196,0,1264,0,483,0,78,0,8,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1716,818,769,0,221,0,1252,0,485,0,77,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1709,818,802,0,233,0,1257,0,484,0,80,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1743,818,765,0,238,0,1238,0,482,0,75,0,13,7,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1680,818,747,0,197,0,1173,0,500,0,82,0,9,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1656,818,748,0,208,0,1228,0,474,0,87,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1741,818,743,0,192,0,1297,0,486,0,87,0,10,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1711,818,754,0,234,0,1263,0,498,0,64,0,6,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1707,818,808,0,207,0,1286,0,486,0,83,0,10,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1709,818,752,0,233,0,1261,0,464,0,79,0,10,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1721,818,715,0,227,0,1250,0,490,0,77,0,8,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1751,818,803,0,223,0,1242,0,473,0,94,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1760,818,725,0,216,0,1277,0,475,0,80,0,9,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1739,818,747,0,213,0,1297,0,506,0,80,0,7,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1704,818,760,0,225,0,1220,0,473,0,77,0,9,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1722,818,785,0,218,0,1237,0,516,0,77,0,6,3,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,0,0,0,22,random_dist,random_sampling,1696,818,730,0,204,0,1263,0,491,0,64,0,11,7,1,0.009
