sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1714,512,738,0,207,0,1254,379,509,0,76,0,16,8,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1692,512,757,0,206,0,1266,379,487,0,95,0,20,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1679,512,785,0,175,0,1289,379,506,0,73,0,17,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1704,512,742,0,201,0,1294,379,515,0,103,0,18,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1690,512,798,0,224,0,1209,379,466,0,80,0,25,10,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1707,512,771,0,213,0,1276,379,470,0,83,0,15,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1725,512,748,0,204,0,1278,379,502,0,81,0,25,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1759,512,739,0,225,0,1241,379,495,0,70,0,22,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1749,512,790,0,209,0,1231,379,484,0,62,0,14,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1718,512,796,0,209,0,1335,379,468,0,89,0,20,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1674,512,752,0,217,0,1250,379,443,0,94,0,21,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1711,512,747,0,212,0,1248,379,483,0,74,0,17,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1741,512,740,0,219,0,1321,379,494,0,71,0,19,10,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1696,512,754,0,221,0,1278,379,524,0,74,0,19,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1677,512,805,0,222,0,1265,379,502,0,87,0,12,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1696,512,757,0,210,0,1274,379,494,0,77,0,27,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1714,512,795,0,212,0,1252,379,469,0,81,0,19,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1711,512,748,0,202,0,1325,379,481,0,83,0,20,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1689,512,726,0,209,0,1283,379,492,0,77,0,20,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1658,512,751,0,202,0,1265,379,533,0,88,0,15,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1664,512,746,0,222,0,1247,379,479,0,71,0,15,9,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1779,512,790,0,212,0,1243,379,522,0,89,0,27,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1767,512,756,0,205,0,1237,379,486,0,77,0,21,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1679,512,753,0,213,0,1294,379,516,0,81,0,19,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1748,512,739,0,226,0,1272,379,506,0,84,0,20,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1697,512,784,0,220,0,1272,379,520,0,66,0,14,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1665,512,773,0,207,0,1285,379,519,0,88,0,16,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1710,512,789,0,227,0,1316,379,501,0,80,0,22,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1662,512,758,0,206,0,1313,379,453,0,74,0,18,4,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1744,512,773,0,207,0,1336,379,505,0,89,0,19,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1701,512,766,0,193,0,1260,379,472,0,65,0,23,12,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1690,512,814,0,228,0,1297,379,449,0,86,0,22,10,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1724,512,771,0,219,0,1233,379,502,0,72,0,21,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1757,512,775,0,213,0,1303,379,522,0,83,0,17,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1691,512,806,0,218,0,1312,379,512,0,65,0,19,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1691,512,697,0,204,0,1228,379,512,0,93,0,17,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,32,0,0,65,random_dist,random_sampling,1756,512,794,0,214,0,1311,379,471,0,76,0,27,8,1,0.009
