sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,45,0,0,81,clustered_dist,non-random_sampling,1696,847,762,0,205,0,1247,623,488,0,78,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,45,0,0,82,clustered_dist,non-random_sampling,1692,848,759,0,200,0,1240,622,488,0,76,0,11,11,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,48,0,0,89,clustered_dist,non-random_sampling,1687,845,759,0,208,0,1239,616,488,0,78,0,28,28,1,0.019
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,41,0,0,78,clustered_dist,non-random_sampling,1692,846,759,0,201,0,1242,622,488,0,78,0,31,31,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,50,0,0,91,clustered_dist,non-random_sampling,1687,844,763,0,204,0,1235,619,488,0,77,0,18,18,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,40,0,0,84,clustered_dist,non-random_sampling,1694,847,758,0,195,0,1237,623,488,0,76,0,51,13,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,41,0,0,78,clustered_dist,non-random_sampling,1686,842,756,0,203,0,1234,613,488,0,73,0,23,23,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,43,0,0,91,clustered_dist,non-random_sampling,1689,840,762,0,202,0,1239,615,488,0,75,0,25,17,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,47,0,0,85,clustered_dist,non-random_sampling,1683,841,760,0,206,0,1239,619,488,0,78,0,9,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,48,0,0,88,clustered_dist,non-random_sampling,1686,838,762,0,204,0,1238,619,488,0,77,0,16,15,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,48,0,0,88,clustered_dist,non-random_sampling,1687,840,756,0,202,0,1224,612,488,0,74,0,24,24,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,36,0,0,83,clustered_dist,non-random_sampling,1693,847,760,0,198,0,1237,621,488,0,76,0,43,35,1,0.024
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,38,0,0,81,clustered_dist,non-random_sampling,1691,845,758,0,208,0,1241,620,488,0,75,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,51,0,0,92,clustered_dist,non-random_sampling,1687,846,760,0,205,0,1238,623,488,0,76,0,14,14,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,clustered_dist,non-random_sampling,1691,845,761,0,202,0,1242,623,488,0,77,0,39,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,45,0,0,47,0,0,92,clustered_dist,non-random_sampling,1686,843,765,0,202,0,1243,625,488,0,77,0,26,11,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,55,0,0,37,0,0,92,clustered_dist,non-random_sampling,1680,842,760,0,201,0,1242,622,488,0,79,0,25,25,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,45,0,0,86,clustered_dist,non-random_sampling,1689,842,758,0,198,0,1239,622,488,0,78,0,40,21,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,43,0,0,91,clustered_dist,non-random_sampling,1690,844,757,0,205,0,1243,622,488,0,73,0,17,5,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,44,0,0,94,clustered_dist,non-random_sampling,1683,838,754,0,202,0,1245,619,488,0,76,0,40,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,34,0,0,77,clustered_dist,non-random_sampling,1684,843,761,0,204,0,1234,618,488,0,78,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,47,0,0,87,clustered_dist,non-random_sampling,1691,846,764,0,202,0,1246,619,488,0,74,0,33,33,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,43,0,0,84,clustered_dist,non-random_sampling,1685,843,761,0,204,0,1243,620,488,0,75,0,14,14,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,45,0,0,88,clustered_dist,non-random_sampling,1678,838,763,0,207,0,1244,622,488,0,75,0,27,26,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,45,0,0,41,0,0,86,clustered_dist,non-random_sampling,1684,844,761,0,189,0,1233,617,488,0,77,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,44,0,0,88,clustered_dist,non-random_sampling,1680,840,758,0,200,0,1244,622,488,0,77,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,40,0,0,84,clustered_dist,non-random_sampling,1688,841,759,0,201,0,1240,619,488,0,77,0,26,13,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,50,0,0,87,clustered_dist,non-random_sampling,1689,844,761,0,204,0,1244,620,488,0,79,0,27,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,46,0,0,41,0,0,87,clustered_dist,non-random_sampling,1690,851,761,0,204,0,1243,624,488,0,79,0,27,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,49,0,0,99,clustered_dist,non-random_sampling,1686,841,759,0,201,0,1239,619,488,0,78,0,24,24,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,43,0,0,93,clustered_dist,non-random_sampling,1682,839,757,0,205,0,1254,628,488,0,72,0,28,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,42,0,0,93,clustered_dist,non-random_sampling,1692,843,759,0,197,0,1244,621,488,0,77,0,29,11,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,42,0,0,50,0,0,92,clustered_dist,non-random_sampling,1689,850,760,0,193,0,1232,617,488,0,78,0,31,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,40,0,0,87,clustered_dist,non-random_sampling,1695,847,755,0,203,0,1237,623,488,0,79,0,17,17,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,45,0,0,84,clustered_dist,non-random_sampling,1684,841,760,0,200,0,1236,617,488,0,76,0,24,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,40,0,0,93,clustered_dist,non-random_sampling,1689,847,760,0,203,0,1250,622,488,0,76,0,14,13,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,51,0,0,91,clustered_dist,non-random_sampling,1695,845,759,0,199,0,1239,621,488,0,78,0,15,15,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,48,0,0,91,clustered_dist,non-random_sampling,1686,845,760,0,195,0,1249,627,488,0,76,0,37,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,49,0,0,92,clustered_dist,non-random_sampling,1690,842,763,0,195,0,1242,616,488,0,77,0,18,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,52,0,0,96,clustered_dist,non-random_sampling,1687,838,757,0,204,0,1243,622,488,0,75,0,29,28,1,0.019
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,46,0,0,96,clustered_dist,non-random_sampling,1687,843,761,0,200,0,1239,617,488,0,78,0,24,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,51,0,0,90,clustered_dist,non-random_sampling,1691,847,755,0,192,0,1243,622,488,0,73,0,18,6,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,47,0,0,90,clustered_dist,non-random_sampling,1688,844,757,0,201,0,1243,622,488,0,79,0,17,9,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,42,0,0,42,0,0,84,clustered_dist,non-random_sampling,1692,849,757,0,202,0,1237,617,488,0,77,0,18,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,39,0,0,80,clustered_dist,non-random_sampling,1685,842,758,0,203,0,1243,620,488,0,77,0,21,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,49,0,0,43,0,0,92,clustered_dist,non-random_sampling,1692,847,758,0,196,0,1252,625,488,0,76,0,24,24,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,48,0,0,95,clustered_dist,non-random_sampling,1695,848,761,0,206,0,1236,617,488,0,76,0,22,22,1,0.015
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,38,0,0,74,clustered_dist,non-random_sampling,1688,844,765,0,199,0,1241,618,488,0,77,0,36,36,1,0.025
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,49,0,0,92,clustered_dist,non-random_sampling,1690,847,758,0,195,0,1244,623,488,0,72,0,29,19,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,44,0,0,92,clustered_dist,non-random_sampling,1691,845,759,0,204,0,1235,611,488,0,75,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,38,0,0,81,clustered_dist,non-random_sampling,1684,842,758,0,197,0,1238,617,488,0,74,0,19,2,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,50,0,0,89,clustered_dist,non-random_sampling,1693,847,758,0,197,0,1238,617,488,0,76,0,34,34,1,0.023
