sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1782,94,720,0,204,0,1269,0,477,0,70,0,83,6,1,0.064
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1724,94,732,0,219,0,1269,0,464,0,73,0,80,3,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1733,94,788,0,201,0,1260,0,468,0,70,0,77,1,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1670,94,761,0,193,0,1317,0,485,0,77,0,87,5,1,0.053
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1651,94,785,0,226,0,1289,0,491,0,98,0,81,2,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1738,94,751,0,205,0,1325,0,509,0,82,0,88,5,1,0.053
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1721,94,756,0,211,0,1261,0,499,0,96,0,94,4,1,0.043
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1720,94,777,0,185,0,1271,0,480,0,77,0,90,6,1,0.064
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1717,94,801,0,203,0,1247,0,511,0,89,0,90,6,1,0.064
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1702,94,738,0,225,0,1216,0,459,0,76,0,93,9,1,0.096
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1702,94,787,0,198,0,1230,0,502,0,94,0,91,2,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1676,94,746,0,217,0,1310,0,522,0,84,0,85,5,1,0.053
