sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1717,145,773,0,235,0,1247,0,468,0,81,0,32,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1707,145,750,0,208,0,1266,0,451,0,70,0,30,3,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1676,145,799,0,240,0,1254,0,485,0,89,0,30,3,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1677,145,771,0,248,0,1222,0,498,0,75,0,36,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1713,145,708,0,238,0,1235,0,482,0,85,0,31,9,1,0.062
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1709,145,786,0,190,0,1287,0,504,0,87,0,29,3,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1772,145,749,0,243,0,1246,0,468,0,67,0,36,3,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1677,145,773,0,218,0,1295,0,483,0,81,0,39,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1625,145,756,0,246,0,1271,0,519,0,73,0,31,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1643,145,770,0,233,0,1257,0,436,0,66,0,27,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1720,145,814,0,222,0,1175,0,486,0,81,0,37,4,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1755,145,753,0,228,0,1231,0,459,0,81,0,30,4,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1759,145,749,0,221,0,1274,0,456,0,78,0,37,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1737,145,768,0,216,0,1251,0,522,0,76,0,35,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1662,145,791,0,202,0,1327,0,503,0,89,0,35,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1712,145,810,0,235,0,1273,0,455,0,77,0,35,4,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1627,145,718,0,197,0,1307,0,521,0,78,0,32,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1748,145,774,0,242,0,1295,0,511,0,80,0,34,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1662,145,771,0,221,0,1237,0,491,0,73,0,37,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1717,145,748,0,205,0,1319,0,519,0,88,0,30,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1720,145,766,0,192,0,1295,0,470,0,85,0,32,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1687,145,798,0,211,0,1268,0,458,0,77,0,40,3,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1687,145,755,0,192,0,1278,0,483,0,81,0,33,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1693,145,768,0,232,0,1308,0,509,0,82,0,34,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1735,145,744,0,217,0,1330,0,513,0,88,0,35,1,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1679,145,838,0,195,0,1340,0,484,0,67,0,34,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1736,145,772,0,204,0,1287,0,452,0,86,0,34,4,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1700,145,759,0,198,0,1310,0,499,0,80,0,30,2,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1717,145,763,0,206,0,1243,0,489,0,90,0,43,7,1,0.048
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1713,145,800,0,195,0,1299,0,475,0,63,0,36,7,1,0.048
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1676,145,775,0,217,0,1321,0,514,0,63,0,26,3,1,0.021
