sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,29,0,0,63,clustered_dist,non-random_sampling,1693,511,764,0,198,0,1241,375,488,0,78,0,22,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,31,0,0,67,clustered_dist,non-random_sampling,1693,509,757,0,204,0,1243,377,488,0,78,0,17,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,33,0,0,64,clustered_dist,non-random_sampling,1683,501,755,0,204,0,1235,373,488,0,72,0,12,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,28,0,0,66,clustered_dist,non-random_sampling,1690,506,759,0,197,0,1231,369,488,0,77,0,15,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,34,0,0,64,clustered_dist,non-random_sampling,1696,510,760,0,201,0,1232,370,488,0,79,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,37,0,0,69,clustered_dist,non-random_sampling,1680,504,756,0,201,0,1237,371,488,0,74,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,36,0,0,72,clustered_dist,non-random_sampling,1690,506,758,0,199,0,1227,372,488,0,74,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,32,0,0,62,clustered_dist,non-random_sampling,1691,506,761,0,200,0,1246,375,488,0,70,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,38,0,0,68,clustered_dist,non-random_sampling,1695,509,760,0,203,0,1243,376,488,0,78,0,17,17,1,0.019
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,32,0,0,69,clustered_dist,non-random_sampling,1689,507,761,0,199,0,1246,377,488,0,76,0,12,6,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,37,0,0,75,clustered_dist,non-random_sampling,1691,510,763,0,200,0,1239,373,488,0,74,0,15,15,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,25,0,0,36,0,0,61,clustered_dist,non-random_sampling,1687,508,760,0,204,0,1239,371,488,0,76,0,14,11,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,39,0,0,69,clustered_dist,non-random_sampling,1691,501,761,0,203,0,1240,379,488,0,77,0,10,10,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,38,0,0,67,clustered_dist,non-random_sampling,1689,507,755,0,201,0,1235,372,488,0,75,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,24,0,0,27,0,0,51,clustered_dist,non-random_sampling,1682,504,760,0,206,0,1243,375,488,0,75,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,31,0,0,67,clustered_dist,non-random_sampling,1689,506,763,0,199,0,1245,373,488,0,75,0,17,5,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,36,0,0,66,clustered_dist,non-random_sampling,1684,502,756,0,204,0,1244,374,488,0,79,0,22,13,1,0.015
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,29,0,0,58,clustered_dist,non-random_sampling,1692,509,762,0,205,0,1236,370,488,0,76,0,10,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,26,0,0,63,clustered_dist,non-random_sampling,1690,510,760,0,197,0,1242,375,488,0,76,0,18,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,36,0,0,69,clustered_dist,non-random_sampling,1685,505,759,0,199,0,1241,371,488,0,75,0,5,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,34,0,0,66,clustered_dist,non-random_sampling,1683,503,763,0,198,0,1238,370,488,0,76,0,9,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,28,0,0,35,0,0,63,clustered_dist,non-random_sampling,1682,506,759,0,201,0,1246,377,488,0,78,0,14,13,1,0.015
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,31,0,0,65,clustered_dist,non-random_sampling,1684,505,756,0,196,0,1242,376,488,0,76,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,32,0,0,67,clustered_dist,non-random_sampling,1690,508,762,0,199,0,1242,372,488,0,75,0,18,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,29,0,0,72,clustered_dist,non-random_sampling,1688,510,759,0,202,0,1236,371,488,0,77,0,39,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,34,0,0,66,clustered_dist,non-random_sampling,1686,505,754,0,207,0,1240,372,488,0,78,0,19,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,33,0,0,65,clustered_dist,non-random_sampling,1692,511,757,0,205,0,1237,375,488,0,75,0,26,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,35,0,0,72,clustered_dist,non-random_sampling,1688,508,761,0,201,0,1240,372,488,0,79,0,26,18,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,34,0,0,75,clustered_dist,non-random_sampling,1686,507,759,0,200,0,1250,373,488,0,79,0,12,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,24,0,0,54,clustered_dist,non-random_sampling,1697,509,760,0,200,0,1249,376,488,0,77,0,18,18,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,25,0,0,32,0,0,57,clustered_dist,non-random_sampling,1689,504,759,0,201,0,1230,371,488,0,76,0,12,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,28,0,0,62,clustered_dist,non-random_sampling,1697,510,755,0,203,0,1232,371,488,0,77,0,30,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,39,0,0,69,clustered_dist,non-random_sampling,1683,506,756,0,207,0,1240,371,488,0,73,0,15,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,33,0,0,62,clustered_dist,non-random_sampling,1686,505,759,0,196,0,1229,370,488,0,75,0,8,7,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,37,0,0,70,clustered_dist,non-random_sampling,1687,506,761,0,199,0,1244,375,488,0,76,0,19,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,32,0,0,61,clustered_dist,non-random_sampling,1685,504,759,0,199,0,1240,377,488,0,78,0,11,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,20,0,0,51,clustered_dist,non-random_sampling,1692,505,757,0,201,0,1241,373,488,0,79,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,28,0,0,64,clustered_dist,non-random_sampling,1689,512,757,0,197,0,1235,372,488,0,79,0,7,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,29,0,0,58,clustered_dist,non-random_sampling,1692,509,762,0,202,0,1232,372,488,0,74,0,12,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,39,0,0,78,clustered_dist,non-random_sampling,1684,505,759,0,196,0,1248,374,488,0,77,0,24,24,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,35,0,0,71,clustered_dist,non-random_sampling,1686,508,763,0,205,0,1235,372,488,0,77,0,20,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,32,0,0,72,clustered_dist,non-random_sampling,1689,508,761,0,198,0,1234,371,488,0,77,0,13,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,29,0,0,64,clustered_dist,non-random_sampling,1686,506,758,0,198,0,1239,370,488,0,79,0,18,18,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,33,0,0,71,clustered_dist,non-random_sampling,1687,505,756,0,204,0,1236,373,488,0,74,0,10,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,36,0,0,67,clustered_dist,non-random_sampling,1693,507,756,0,200,0,1240,371,488,0,75,0,11,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,25,0,0,52,clustered_dist,non-random_sampling,1694,507,757,0,204,0,1240,373,488,0,78,0,13,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,30,0,0,65,clustered_dist,non-random_sampling,1692,504,760,0,204,0,1240,375,488,0,76,0,16,16,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,35,0,0,66,clustered_dist,non-random_sampling,1686,506,759,0,201,0,1242,376,488,0,74,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,34,0,0,71,clustered_dist,non-random_sampling,1687,506,761,0,202,0,1240,374,488,0,72,0,16,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,38,0,0,74,clustered_dist,non-random_sampling,1689,507,758,0,202,0,1237,369,488,0,76,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,33,0,0,66,clustered_dist,non-random_sampling,1686,510,761,0,206,0,1244,373,488,0,77,0,24,11,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,37,0,0,69,clustered_dist,non-random_sampling,1691,510,760,0,202,0,1238,373,488,0,78,0,19,10,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,32,0,0,69,clustered_dist,non-random_sampling,1692,509,764,0,200,0,1237,371,488,0,73,0,17,16,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,35,0,0,66,clustered_dist,non-random_sampling,1685,504,759,0,202,0,1239,371,488,0,75,0,21,21,1,0.024
Franklin County,4305,3099,4458,6448,3256,4234,42,0,0,35,0,0,77,clustered_dist,non-random_sampling,1689,510,760,0,204,0,1229,369,488,0,80,0,41,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,37,0,0,70,clustered_dist,non-random_sampling,1688,509,753,0,205,0,1248,372,488,0,74,0,22,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,36,0,0,63,clustered_dist,non-random_sampling,1689,508,761,0,203,0,1233,370,488,0,79,0,23,23,1,0.026
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,33,0,0,65,clustered_dist,non-random_sampling,1686,509,763,0,205,0,1241,374,488,0,77,0,16,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,29,0,0,40,0,0,69,clustered_dist,non-random_sampling,1696,508,756,0,202,0,1236,371,488,0,73,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,35,0,0,65,clustered_dist,non-random_sampling,1681,507,754,0,205,0,1248,373,488,0,75,0,6,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,35,0,0,66,clustered_dist,non-random_sampling,1692,511,760,0,201,0,1241,376,488,0,77,0,35,35,1,0.039
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,36,0,0,76,clustered_dist,non-random_sampling,1689,508,763,0,199,0,1236,372,488,0,74,0,14,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,28,0,0,29,0,0,57,clustered_dist,non-random_sampling,1690,508,757,0,202,0,1244,376,488,0,74,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,33,0,0,72,clustered_dist,non-random_sampling,1696,507,760,0,199,0,1246,375,488,0,75,0,23,11,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,34,0,0,70,clustered_dist,non-random_sampling,1684,506,762,0,196,0,1241,378,488,0,78,0,15,15,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,32,0,0,67,clustered_dist,non-random_sampling,1691,510,755,0,202,0,1231,372,488,0,74,0,11,11,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,38,0,0,73,clustered_dist,non-random_sampling,1693,509,757,0,204,0,1245,373,488,0,74,0,20,20,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,23,0,0,57,clustered_dist,non-random_sampling,1684,507,763,0,198,0,1249,373,488,0,78,0,15,8,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,29,0,0,64,clustered_dist,non-random_sampling,1686,507,762,0,201,0,1251,373,488,0,79,0,18,18,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,32,0,0,70,clustered_dist,non-random_sampling,1688,506,759,0,197,0,1232,373,488,0,78,0,13,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,31,0,0,64,clustered_dist,non-random_sampling,1690,509,760,0,202,0,1243,371,488,0,78,0,26,22,1,0.025
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,45,0,0,75,clustered_dist,non-random_sampling,1689,509,764,0,201,0,1243,373,488,0,74,0,16,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,41,0,0,73,clustered_dist,non-random_sampling,1692,508,762,0,201,0,1247,375,488,0,79,0,17,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,35,0,0,75,clustered_dist,non-random_sampling,1687,508,761,0,197,0,1246,370,488,0,73,0,20,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,30,0,0,61,clustered_dist,non-random_sampling,1691,509,762,0,201,0,1239,370,488,0,77,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,36,0,0,70,clustered_dist,non-random_sampling,1689,508,751,0,199,0,1243,367,488,0,74,0,17,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,35,0,0,67,clustered_dist,non-random_sampling,1681,505,758,0,202,0,1240,376,488,0,77,0,22,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,37,0,0,75,clustered_dist,non-random_sampling,1686,508,762,0,203,0,1243,376,488,0,78,0,13,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,26,0,0,62,clustered_dist,non-random_sampling,1684,507,761,0,200,0,1242,372,488,0,78,0,15,0,0,0
