sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1732,853,725,0,211,0,1283,632,476,0,78,0,7,5,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1749,853,738,0,199,0,1255,632,484,0,86,0,15,9,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1689,853,747,0,248,0,1247,632,463,0,90,0,11,6,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1679,853,772,0,215,0,1256,632,492,0,79,0,12,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1668,853,784,0,198,0,1252,632,486,0,67,0,13,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1708,853,785,0,220,0,1255,632,487,0,80,0,15,4,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1656,853,774,0,210,0,1254,632,483,0,68,0,15,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1769,853,819,0,205,0,1247,632,472,0,73,0,11,4,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1638,853,766,0,228,0,1245,632,510,0,73,0,15,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1689,853,746,0,221,0,1286,632,532,0,96,0,12,3,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1672,853,749,0,222,0,1286,632,477,0,86,0,12,7,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1730,853,758,0,192,0,1294,632,459,0,70,0,15,8,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,22,0,0,21,0,0,43,random_dist,random_sampling,1712,853,794,0,190,0,1229,632,528,0,69,0,14,7,1,0.005
