sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,36,0,0,72,clustered_dist,non-random_sampling,1687,680,761,0,201,0,1235,498,488,0,79,0,6,6,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,30,0,0,62,clustered_dist,non-random_sampling,1694,678,761,0,197,0,1236,497,488,0,78,0,6,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,35,0,0,66,clustered_dist,non-random_sampling,1683,677,764,0,201,0,1239,499,488,0,78,0,17,12,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,33,0,0,67,clustered_dist,non-random_sampling,1689,676,758,0,197,0,1241,499,488,0,78,0,16,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,42,0,0,77,clustered_dist,non-random_sampling,1682,674,762,0,201,0,1237,497,488,0,79,0,21,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,30,0,0,35,0,0,65,clustered_dist,non-random_sampling,1684,673,757,0,202,0,1241,495,488,0,80,0,24,24,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,35,0,0,62,clustered_dist,non-random_sampling,1692,678,758,0,204,0,1240,499,488,0,74,0,21,20,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,34,0,0,66,clustered_dist,non-random_sampling,1688,679,764,0,206,0,1234,495,488,0,71,0,26,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,28,0,0,67,clustered_dist,non-random_sampling,1694,679,756,0,204,0,1241,498,488,0,79,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,28,0,0,61,clustered_dist,non-random_sampling,1690,677,757,0,205,0,1234,498,488,0,77,0,13,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,34,0,0,74,clustered_dist,non-random_sampling,1691,677,758,0,199,0,1239,499,488,0,78,0,13,13,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,32,0,0,73,clustered_dist,non-random_sampling,1691,679,760,0,194,0,1237,499,488,0,78,0,12,9,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,32,0,0,64,clustered_dist,non-random_sampling,1692,679,761,0,201,0,1234,501,488,0,78,0,20,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,39,0,0,44,0,0,83,clustered_dist,non-random_sampling,1689,680,759,0,196,0,1245,498,488,0,75,0,34,34,1,0.029
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,29,0,0,67,clustered_dist,non-random_sampling,1685,676,755,0,207,0,1241,501,488,0,76,0,15,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,22,0,0,49,clustered_dist,non-random_sampling,1691,679,755,0,203,0,1245,499,488,0,75,0,22,16,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,33,0,0,68,clustered_dist,non-random_sampling,1691,680,762,0,206,0,1245,499,488,0,73,0,23,23,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,30,0,0,70,clustered_dist,non-random_sampling,1687,679,759,0,195,0,1241,497,488,0,75,0,16,4,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,36,0,0,73,clustered_dist,non-random_sampling,1682,675,758,0,198,0,1242,499,488,0,79,0,20,20,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,40,0,0,67,clustered_dist,non-random_sampling,1688,678,754,0,201,0,1239,493,488,0,76,0,22,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,32,0,0,33,0,0,65,clustered_dist,non-random_sampling,1688,677,759,0,201,0,1243,499,488,0,75,0,19,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,34,0,0,69,clustered_dist,non-random_sampling,1681,675,766,0,196,0,1240,494,488,0,78,0,23,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,28,0,0,64,clustered_dist,non-random_sampling,1692,681,758,0,203,0,1245,499,488,0,77,0,16,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,36,0,0,35,0,0,71,clustered_dist,non-random_sampling,1685,678,760,0,208,0,1243,500,488,0,79,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,34,0,0,30,0,0,64,clustered_dist,non-random_sampling,1688,677,761,0,203,0,1236,496,488,0,71,0,18,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,22,0,0,57,clustered_dist,non-random_sampling,1683,674,760,0,199,0,1239,497,488,0,75,0,8,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,40,0,0,40,0,0,80,clustered_dist,non-random_sampling,1683,673,759,0,199,0,1245,496,488,0,72,0,31,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,35,0,0,32,0,0,67,clustered_dist,non-random_sampling,1685,678,757,0,201,0,1240,495,488,0,76,0,21,20,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,41,0,0,26,0,0,67,clustered_dist,non-random_sampling,1685,677,755,0,200,0,1235,497,488,0,75,0,16,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,31,0,0,68,clustered_dist,non-random_sampling,1689,678,761,0,197,0,1240,498,488,0,76,0,19,16,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,25,0,0,34,0,0,59,clustered_dist,non-random_sampling,1687,676,757,0,197,0,1242,501,488,0,75,0,27,8,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,28,0,0,35,0,0,63,clustered_dist,non-random_sampling,1689,677,759,0,200,0,1246,502,488,0,76,0,26,26,1,0.022
Franklin County,4305,3099,4458,6448,3256,4234,28,0,0,28,0,0,56,clustered_dist,non-random_sampling,1686,677,759,0,205,0,1243,500,488,0,73,0,7,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,27,0,0,33,0,0,60,clustered_dist,non-random_sampling,1686,677,754,0,196,0,1237,492,488,0,76,0,18,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,33,0,0,30,0,0,63,clustered_dist,non-random_sampling,1688,677,760,0,205,0,1240,497,488,0,76,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,26,0,0,35,0,0,61,clustered_dist,non-random_sampling,1691,679,760,0,199,0,1250,502,488,0,80,0,18,0,0,0
