sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,55,0,0,115,clustered_dist,non-random_sampling,1690,676,760,0,199,0,1250,503,488,0,78,0,24,12,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,52,0,0,103,clustered_dist,non-random_sampling,1686,678,756,0,208,0,1235,494,488,0,78,0,25,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,55,0,0,111,clustered_dist,non-random_sampling,1683,677,757,0,198,0,1233,493,488,0,75,0,40,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,51,0,0,110,clustered_dist,non-random_sampling,1690,680,761,0,200,0,1234,496,488,0,76,0,37,33,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,48,0,0,106,clustered_dist,non-random_sampling,1686,675,759,0,207,0,1243,497,488,0,78,0,22,1,1,0.001
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,58,0,0,117,clustered_dist,non-random_sampling,1686,674,760,0,199,0,1238,496,488,0,77,0,39,39,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,48,0,0,101,clustered_dist,non-random_sampling,1696,681,760,0,202,0,1240,497,488,0,77,0,32,25,1,0.021
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,50,0,0,107,clustered_dist,non-random_sampling,1687,675,758,0,204,0,1243,496,488,0,75,0,29,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,45,0,0,96,clustered_dist,non-random_sampling,1688,678,763,0,201,0,1244,495,488,0,77,0,37,37,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,56,0,0,107,clustered_dist,non-random_sampling,1687,677,756,0,202,0,1243,498,488,0,78,0,38,20,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,53,0,0,106,clustered_dist,non-random_sampling,1689,676,760,0,201,0,1246,499,488,0,75,0,43,37,1,0.031
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,61,0,0,117,clustered_dist,non-random_sampling,1684,678,762,0,205,0,1241,497,488,0,79,0,46,16,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,44,0,0,104,clustered_dist,non-random_sampling,1686,674,758,0,204,0,1232,496,488,0,77,0,26,26,1,0.022
Franklin County,4305,3099,4458,6448,3256,4234,45,0,0,57,0,0,102,clustered_dist,non-random_sampling,1682,673,759,0,203,0,1236,496,488,0,75,0,25,4,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,51,0,0,110,clustered_dist,non-random_sampling,1686,680,761,0,197,0,1244,501,488,0,78,0,24,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,60,0,0,116,clustered_dist,non-random_sampling,1684,675,761,0,195,0,1229,498,488,0,76,0,27,27,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,47,0,0,105,clustered_dist,non-random_sampling,1682,677,760,0,204,0,1239,496,488,0,78,0,25,5,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,59,0,0,115,clustered_dist,non-random_sampling,1689,678,760,0,198,0,1243,501,488,0,74,0,32,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,54,0,0,104,clustered_dist,non-random_sampling,1690,680,761,0,197,0,1242,497,488,0,79,0,47,9,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,46,0,0,58,0,0,104,clustered_dist,non-random_sampling,1684,675,762,0,200,0,1246,502,488,0,79,0,33,33,1,0.028
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,59,0,0,112,clustered_dist,non-random_sampling,1688,674,765,0,203,0,1235,497,488,0,74,0,21,21,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,61,0,0,53,0,0,114,clustered_dist,non-random_sampling,1694,682,760,0,201,0,1231,496,488,0,78,0,55,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,60,0,0,107,clustered_dist,non-random_sampling,1687,676,758,0,200,0,1247,501,488,0,78,0,35,35,1,0.03
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,54,0,0,113,clustered_dist,non-random_sampling,1682,677,758,0,202,0,1241,499,488,0,77,0,44,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,62,0,0,56,0,0,118,clustered_dist,non-random_sampling,1689,676,760,0,199,0,1243,497,488,0,76,0,40,2,1,0.002
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,56,0,0,110,clustered_dist,non-random_sampling,1695,677,757,0,204,0,1237,496,488,0,77,0,23,19,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,56,0,0,114,clustered_dist,non-random_sampling,1684,677,762,0,195,0,1243,498,488,0,77,0,24,22,1,0.019
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,49,0,0,105,clustered_dist,non-random_sampling,1687,677,758,0,197,0,1238,498,488,0,76,0,22,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,51,0,0,105,clustered_dist,non-random_sampling,1686,675,762,0,208,0,1240,493,488,0,78,0,38,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,41,0,0,92,clustered_dist,non-random_sampling,1686,679,758,0,205,0,1239,498,488,0,74,0,20,6,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,47,0,0,103,clustered_dist,non-random_sampling,1685,675,761,0,202,0,1241,501,488,0,74,0,28,24,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,62,0,0,110,clustered_dist,non-random_sampling,1695,681,762,0,207,0,1242,499,488,0,72,0,10,10,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,60,0,0,120,clustered_dist,non-random_sampling,1689,677,760,0,197,0,1239,497,488,0,78,0,36,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,61,0,0,50,0,0,111,clustered_dist,non-random_sampling,1679,674,762,0,199,0,1247,504,488,0,76,0,33,17,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,55,0,0,106,clustered_dist,non-random_sampling,1686,679,764,0,202,0,1237,498,488,0,77,0,29,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,55,0,0,108,clustered_dist,non-random_sampling,1686,677,760,0,206,0,1240,501,488,0,76,0,32,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,64,0,0,45,0,0,109,clustered_dist,non-random_sampling,1687,676,761,0,204,0,1252,504,488,0,76,0,28,14,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,52,0,0,60,0,0,112,clustered_dist,non-random_sampling,1689,677,756,0,197,0,1240,497,488,0,76,0,20,15,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,68,0,0,53,0,0,121,clustered_dist,non-random_sampling,1689,676,756,0,205,0,1235,499,488,0,74,0,38,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,51,0,0,102,clustered_dist,non-random_sampling,1687,674,756,0,200,0,1248,504,488,0,78,0,19,5,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,36,0,0,94,clustered_dist,non-random_sampling,1685,678,759,0,201,0,1233,495,488,0,75,0,54,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,64,0,0,118,clustered_dist,non-random_sampling,1683,677,762,0,200,0,1240,498,488,0,74,0,24,24,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,45,0,0,58,0,0,103,clustered_dist,non-random_sampling,1695,683,762,0,205,0,1239,491,488,0,79,0,18,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,57,0,0,113,clustered_dist,non-random_sampling,1686,680,757,0,203,0,1235,498,488,0,78,0,40,40,1,0.034
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,53,0,0,109,clustered_dist,non-random_sampling,1691,675,758,0,200,0,1229,494,488,0,77,0,37,37,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,64,0,0,114,clustered_dist,non-random_sampling,1678,672,762,0,204,0,1239,500,488,0,77,0,21,9,1,0.008
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,53,0,0,107,clustered_dist,non-random_sampling,1687,677,760,0,205,0,1238,498,488,0,80,0,32,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,60,0,0,118,clustered_dist,non-random_sampling,1687,677,756,0,203,0,1240,502,488,0,76,0,38,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,47,0,0,107,clustered_dist,non-random_sampling,1686,672,765,0,200,0,1244,500,488,0,77,0,48,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,59,0,0,117,clustered_dist,non-random_sampling,1691,680,756,0,200,0,1238,497,488,0,77,0,39,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,44,0,0,101,clustered_dist,non-random_sampling,1688,676,760,0,203,0,1248,503,488,0,75,0,28,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,53,0,0,101,clustered_dist,non-random_sampling,1688,680,759,0,203,0,1240,498,488,0,78,0,17,17,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,53,0,0,107,clustered_dist,non-random_sampling,1683,674,759,0,201,0,1249,502,488,0,75,0,44,44,1,0.037
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,43,0,0,90,clustered_dist,non-random_sampling,1689,681,762,0,202,0,1231,496,488,0,76,0,31,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,57,0,0,115,clustered_dist,non-random_sampling,1683,672,759,0,203,0,1233,498,488,0,78,0,33,32,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,49,0,0,108,clustered_dist,non-random_sampling,1675,676,760,0,204,0,1246,502,488,0,76,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,55,0,0,55,0,0,110,clustered_dist,non-random_sampling,1687,680,758,0,201,0,1234,495,488,0,78,0,24,19,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,61,0,0,54,0,0,115,clustered_dist,non-random_sampling,1687,677,759,0,201,0,1241,500,488,0,76,0,40,32,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,49,0,0,102,clustered_dist,non-random_sampling,1690,679,762,0,202,0,1232,495,488,0,76,0,30,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,58,0,0,115,clustered_dist,non-random_sampling,1681,680,762,0,207,0,1242,499,488,0,75,0,41,26,1,0.022
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,60,0,0,113,clustered_dist,non-random_sampling,1688,679,758,0,197,0,1244,501,488,0,76,0,20,16,1,0.014
