sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1645,222,764,0,210,0,1258,0,475,0,86,0,29,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1665,222,715,0,195,0,1273,0,493,0,88,0,41,6,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1685,222,756,0,231,0,1255,0,475,0,77,0,38,5,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1676,222,764,0,212,0,1228,0,518,0,87,0,27,5,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1664,222,753,0,235,0,1277,0,438,0,68,0,33,7,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1697,222,793,0,223,0,1267,0,487,0,100,0,29,3,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1694,222,789,0,222,0,1261,0,498,0,81,0,32,6,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1714,222,778,0,208,0,1230,0,472,0,76,0,31,5,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1711,222,774,0,216,0,1241,0,476,0,74,0,40,4,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1642,222,763,0,222,0,1228,0,488,0,84,0,39,7,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1690,222,722,0,199,0,1254,0,442,0,77,0,37,8,1,0.036
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1748,222,784,0,200,0,1252,0,470,0,93,0,33,11,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1751,222,760,0,193,0,1279,0,452,0,89,0,32,7,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1665,222,740,0,209,0,1254,0,477,0,64,0,35,6,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1726,222,776,0,200,0,1254,0,479,0,80,0,34,7,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1690,222,788,0,208,0,1348,0,492,0,90,0,36,6,1,0.027
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1747,222,745,0,197,0,1243,0,499,0,76,0,34,5,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1677,222,787,0,199,0,1259,0,462,0,73,0,38,7,1,0.032
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1730,222,796,0,198,0,1268,0,499,0,79,0,33,5,1,0.023
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1723,222,794,0,215,0,1271,0,460,0,77,0,27,3,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,86,0,0,0,0,0,86,random_dist,random_sampling,1606,222,771,0,212,0,1275,0,497,0,66,0,33,7,1,0.032
