sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,48,0,0,104,clustered_dist,non-random_sampling,1688,508,756,0,203,0,1236,370,488,0,74,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,55,0,0,61,0,0,116,clustered_dist,non-random_sampling,1687,504,761,0,204,0,1234,372,488,0,77,0,37,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,52,0,0,103,clustered_dist,non-random_sampling,1683,506,760,0,197,0,1238,373,488,0,74,0,27,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,44,0,0,100,clustered_dist,non-random_sampling,1692,508,759,0,197,0,1230,370,488,0,78,0,35,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,51,0,0,108,clustered_dist,non-random_sampling,1678,505,760,0,202,0,1237,370,488,0,78,0,43,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,58,0,0,118,clustered_dist,non-random_sampling,1687,507,761,0,199,0,1229,373,488,0,78,0,36,29,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,59,0,0,62,0,0,121,clustered_dist,non-random_sampling,1690,509,755,0,198,0,1245,376,488,0,74,0,40,11,1,0.012
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,64,0,0,120,clustered_dist,non-random_sampling,1688,509,757,0,201,0,1239,375,488,0,73,0,32,15,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,56,0,0,56,0,0,112,clustered_dist,non-random_sampling,1689,505,755,0,201,0,1244,376,488,0,75,0,35,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,47,0,0,101,clustered_dist,non-random_sampling,1692,509,759,0,200,0,1238,373,488,0,76,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,63,0,0,57,0,0,120,clustered_dist,non-random_sampling,1688,504,759,0,197,0,1236,375,488,0,76,0,16,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,58,0,0,106,clustered_dist,non-random_sampling,1687,506,762,0,201,0,1244,375,488,0,77,0,24,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,61,0,0,55,0,0,116,clustered_dist,non-random_sampling,1694,504,755,0,201,0,1239,368,488,0,75,0,32,4,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,60,0,0,52,0,0,112,clustered_dist,non-random_sampling,1686,508,762,0,201,0,1235,373,488,0,77,0,32,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,55,0,0,112,clustered_dist,non-random_sampling,1685,509,762,0,201,0,1244,372,488,0,74,0,38,13,1,0.015
Franklin County,4305,3099,4458,6448,3256,4234,58,0,0,53,0,0,111,clustered_dist,non-random_sampling,1679,504,753,0,203,0,1247,377,488,0,77,0,31,8,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,54,0,0,56,0,0,110,clustered_dist,non-random_sampling,1689,508,761,0,202,0,1247,377,488,0,76,0,38,3,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,62,0,0,55,0,0,117,clustered_dist,non-random_sampling,1685,509,760,0,202,0,1234,374,488,0,78,0,51,32,1,0.036
Franklin County,4305,3099,4458,6448,3256,4234,53,0,0,59,0,0,112,clustered_dist,non-random_sampling,1686,509,764,0,203,0,1242,373,488,0,75,0,51,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,50,0,0,49,0,0,99,clustered_dist,non-random_sampling,1678,504,762,0,199,0,1237,371,488,0,73,0,22,9,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,52,0,0,65,0,0,117,clustered_dist,non-random_sampling,1688,508,758,0,202,0,1238,376,488,0,78,0,44,31,1,0.035
Franklin County,4305,3099,4458,6448,3256,4234,51,0,0,60,0,0,111,clustered_dist,non-random_sampling,1686,504,759,0,205,0,1243,371,488,0,79,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,55,0,0,60,0,0,115,clustered_dist,non-random_sampling,1690,507,757,0,204,0,1232,371,488,0,76,0,21,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,57,0,0,57,0,0,114,clustered_dist,non-random_sampling,1684,506,759,0,202,0,1243,376,488,0,76,0,48,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,48,0,0,61,0,0,109,clustered_dist,non-random_sampling,1682,507,763,0,200,0,1237,373,488,0,77,0,35,35,1,0.04
Franklin County,4305,3099,4458,6448,3256,4234,55,0,0,59,0,0,114,clustered_dist,non-random_sampling,1694,508,759,0,199,0,1240,373,488,0,78,0,23,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,52,0,0,56,0,0,108,clustered_dist,non-random_sampling,1681,507,760,0,203,0,1237,372,488,0,76,0,26,0,0,0
