sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,43,0,0,87,clustered_dist,non-random_sampling,1689,678,757,0,203,0,1241,503,488,0,76,0,45,13,1,0.011
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,39,0,0,77,clustered_dist,non-random_sampling,1691,682,761,0,200,0,1247,498,488,0,77,0,14,5,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,46,0,0,46,0,0,92,clustered_dist,non-random_sampling,1686,674,759,0,200,0,1237,496,488,0,76,0,26,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,31,0,0,47,0,0,78,clustered_dist,non-random_sampling,1687,675,758,0,200,0,1242,500,488,0,78,0,19,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,44,0,0,87,clustered_dist,non-random_sampling,1691,679,758,0,196,0,1249,503,488,0,78,0,33,28,1,0.024
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,40,0,0,84,clustered_dist,non-random_sampling,1687,679,761,0,203,0,1239,501,488,0,77,0,17,7,1,0.006
Franklin County,4305,3099,4458,6448,3256,4234,38,0,0,44,0,0,82,clustered_dist,non-random_sampling,1693,678,758,0,201,0,1237,500,488,0,77,0,31,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,37,0,0,41,0,0,78,clustered_dist,non-random_sampling,1690,682,762,0,200,0,1250,505,488,0,75,0,24,5,1,0.004
Franklin County,4305,3099,4458,6448,3256,4234,49,0,0,47,0,0,96,clustered_dist,non-random_sampling,1691,679,757,0,198,0,1241,498,488,0,75,0,24,8,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,45,0,0,41,0,0,86,clustered_dist,non-random_sampling,1688,676,755,0,202,0,1241,500,488,0,76,0,17,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,54,0,0,97,clustered_dist,non-random_sampling,1693,679,759,0,194,0,1240,499,488,0,72,0,25,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,47,0,0,36,0,0,83,clustered_dist,non-random_sampling,1684,676,755,0,206,0,1240,501,488,0,75,0,19,19,1,0.016
Franklin County,4305,3099,4458,6448,3256,4234,44,0,0,41,0,0,85,clustered_dist,non-random_sampling,1679,674,762,0,204,0,1239,494,488,0,75,0,19,1,1,0.001
