sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1718,60,730,0,234,0,1274,0,509,0,78,0,94,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1626,60,780,0,214,0,1309,0,511,0,86,0,83,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1733,60,789,0,211,0,1246,0,513,0,85,0,93,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1706,60,769,0,230,0,1322,0,486,0,88,0,82,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1719,60,738,0,204,0,1271,0,456,0,80,0,88,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1689,60,756,0,215,0,1280,0,495,0,77,0,85,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1639,60,771,0,223,0,1263,0,460,0,71,0,92,6,1,0.1
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1699,60,775,0,210,0,1339,0,488,0,83,0,87,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1695,60,752,0,229,0,1271,0,477,0,89,0,89,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1729,60,771,0,194,0,1292,0,498,0,80,0,88,5,1,0.083
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1740,60,767,0,197,0,1228,0,495,0,64,0,90,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1713,60,733,0,215,0,1285,0,491,0,89,0,83,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1673,60,732,0,210,0,1255,0,490,0,69,0,84,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1680,60,740,0,219,0,1316,0,524,0,82,0,85,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1713,60,733,0,193,0,1250,0,507,0,72,0,81,2,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1689,60,794,0,209,0,1243,0,517,0,79,0,77,2,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1714,60,788,0,198,0,1245,0,456,0,79,0,83,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1707,60,750,0,203,0,1236,0,478,0,69,0,97,2,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1771,60,777,0,220,0,1271,0,505,0,93,0,80,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1726,60,791,0,203,0,1255,0,505,0,76,0,96,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1694,60,763,0,181,0,1289,0,471,0,82,0,74,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1710,60,792,0,229,0,1260,0,488,0,93,0,74,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1699,60,721,0,217,0,1244,0,486,0,68,0,96,5,1,0.083
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1733,60,746,0,208,0,1261,0,483,0,67,0,78,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1674,60,754,0,204,0,1296,0,516,0,71,0,79,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1738,60,755,0,190,0,1283,0,478,0,98,0,83,2,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1698,60,751,0,207,0,1236,0,498,0,85,0,83,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1666,60,748,0,223,0,1194,0,499,0,91,0,88,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1726,60,744,0,194,0,1303,0,454,0,86,0,79,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1750,60,728,0,173,0,1278,0,472,0,83,0,86,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1709,60,735,0,210,0,1274,0,502,0,101,0,77,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1691,60,781,0,224,0,1246,0,483,0,85,0,79,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1709,60,763,0,231,0,1251,0,503,0,85,0,92,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1690,60,748,0,196,0,1267,0,500,0,88,0,88,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1717,60,780,0,169,0,1239,0,500,0,71,0,85,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1697,60,805,0,210,0,1261,0,501,0,96,0,80,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1681,60,801,0,182,0,1281,0,505,0,91,0,78,3,1,0.05
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1682,60,780,0,201,0,1241,0,506,0,94,0,80,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1753,60,812,0,219,0,1257,0,515,0,67,0,95,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1663,60,760,0,222,0,1267,0,509,0,71,0,70,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1742,60,776,0,225,0,1267,0,485,0,90,0,96,4,1,0.067
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1710,60,737,0,228,0,1264,0,474,0,79,0,86,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1643,60,705,0,215,0,1243,0,490,0,85,0,88,1,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1685,60,765,0,175,0,1178,0,496,0,83,0,85,2,1,0.033
Franklin County,4305,3099,4458,6448,3256,4234,215,0,0,0,0,0,215,random_dist,random_sampling,1709,60,815,0,205,0,1200,0,478,0,89,0,70,0,0,0
