sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1691,171,791,0,205,0,1255,126,472,0,71,0,22,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1695,171,756,0,204,0,1298,126,489,0,86,0,31,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1752,171,782,0,191,0,1311,126,478,0,81,0,27,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1741,171,732,0,178,0,1244,126,539,0,80,0,27,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1670,171,694,0,205,0,1299,126,512,0,77,0,29,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1700,171,769,0,218,0,1295,126,487,0,70,0,27,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1695,171,814,0,231,0,1268,126,499,0,70,0,25,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1709,171,792,0,202,0,1251,126,498,0,76,0,28,5,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1727,171,769,0,212,0,1305,126,505,0,81,0,23,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1769,171,763,0,177,0,1255,126,498,0,75,0,31,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1745,171,767,0,209,0,1269,126,502,0,80,0,28,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1677,171,713,0,183,0,1220,126,476,0,71,0,24,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1698,171,782,0,211,0,1248,126,476,0,94,0,24,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1776,171,757,0,207,0,1218,126,476,0,84,0,26,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1672,171,739,0,202,0,1258,126,486,0,90,0,27,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1704,171,772,0,202,0,1267,126,466,0,85,0,24,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1709,171,800,0,202,0,1249,126,482,0,88,0,28,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1750,171,765,0,201,0,1235,126,483,0,73,0,19,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1750,171,828,0,236,0,1261,126,485,0,78,0,30,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1684,171,738,0,201,0,1274,126,449,0,79,0,19,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1678,171,763,0,226,0,1292,126,475,0,86,0,23,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1716,171,742,0,211,0,1267,126,446,0,67,0,27,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1718,171,749,0,199,0,1273,126,504,0,83,0,22,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1721,171,768,0,226,0,1224,126,502,0,89,0,20,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1742,171,751,0,211,0,1280,126,494,0,83,0,24,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1688,171,756,0,194,0,1244,126,475,0,85,0,28,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1714,171,723,0,220,0,1247,126,509,0,78,0,24,5,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1671,171,755,0,192,0,1276,126,482,0,73,0,24,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1667,171,763,0,210,0,1239,126,494,0,86,0,27,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1712,171,765,0,203,0,1249,126,488,0,92,0,26,5,1,0.017
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1689,171,755,0,224,0,1262,126,505,0,74,0,29,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1737,171,787,0,222,0,1265,126,497,0,77,0,26,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1701,171,755,0,235,0,1311,126,489,0,67,0,18,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1746,171,788,0,216,0,1270,126,480,0,68,0,26,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1778,171,795,0,212,0,1231,126,505,0,83,0,24,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1692,171,780,0,218,0,1222,126,533,0,93,0,29,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1651,171,765,0,195,0,1310,126,491,0,81,0,31,4,1,0.013
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1656,171,792,0,228,0,1247,126,482,0,84,0,25,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1685,171,771,0,204,0,1276,126,469,0,102,0,20,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1688,171,713,0,215,0,1248,126,474,0,99,0,25,2,1,0.007
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1749,171,741,0,193,0,1273,126,512,0,80,0,27,3,1,0.01
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,43,0,0,86,random_dist,random_sampling,1701,171,718,0,213,0,1275,126,473,0,82,0,31,1,1,0.003
