sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1653,222,758,0,202,0,1252,0,503,0,87,0,14,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1738,222,776,0,227,0,1228,0,474,0,76,0,14,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1640,222,787,0,227,0,1232,0,489,0,76,0,15,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1720,222,784,0,230,0,1303,0,517,0,84,0,18,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1666,222,773,0,227,0,1225,0,476,0,63,0,15,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1662,222,744,0,224,0,1291,0,480,0,72,0,14,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1648,222,804,0,227,0,1282,0,486,0,85,0,12,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1679,222,761,0,216,0,1272,0,490,0,87,0,16,4,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1654,222,770,0,215,0,1269,0,474,0,85,0,16,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1715,222,774,0,222,0,1261,0,498,0,74,0,14,3,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1674,222,740,0,204,0,1202,0,493,0,77,0,14,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1731,222,809,0,241,0,1193,0,529,0,80,0,18,4,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1712,222,696,0,204,0,1245,0,492,0,95,0,19,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1719,222,769,0,229,0,1286,0,461,0,72,0,13,1,1,0.005
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1656,222,775,0,195,0,1315,0,466,0,70,0,15,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1703,222,758,0,217,0,1264,0,492,0,72,0,12,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1727,222,791,0,194,0,1226,0,471,0,84,0,15,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1739,222,758,0,233,0,1325,0,480,0,71,0,18,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1709,222,742,0,206,0,1302,0,488,0,57,0,14,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1716,222,766,0,198,0,1322,0,510,0,82,0,15,3,1,0.014
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1638,222,746,0,219,0,1276,0,485,0,87,0,13,2,1,0.009
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1702,222,794,0,202,0,1280,0,502,0,75,0,18,4,1,0.018
Franklin County,4305,3099,4458,6448,3256,4234,43,0,0,0,0,0,43,random_dist,random_sampling,1691,222,749,0,222,0,1320,0,462,0,99,0,15,0,0,0
