sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev
Franklin County,4305,3099,4458,6448,3256,4234,11,0,0,13,0,0,24,clustered_dist,non-random_sampling,1677,167,758,0,203,0,1240,124,488,0,76,0,4,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,12,0,0,11,0,0,23,clustered_dist,non-random_sampling,1685,172,761,0,201,0,1246,126,488,0,77,0,7,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,9,0,0,16,0,0,25,clustered_dist,non-random_sampling,1690,170,758,0,202,0,1245,127,488,0,77,0,6,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,16,0,0,10,0,0,26,clustered_dist,non-random_sampling,1686,169,760,0,203,0,1239,121,488,0,76,0,17,17,1,0.059
Franklin County,4305,3099,4458,6448,3256,4234,13,0,0,10,0,0,23,clustered_dist,non-random_sampling,1691,170,761,0,199,0,1235,126,488,0,73,0,8,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,9,0,0,12,0,0,21,clustered_dist,non-random_sampling,1681,170,760,0,205,0,1235,124,488,0,79,0,7,7,1,0.024
Franklin County,4305,3099,4458,6448,3256,4234,15,0,0,9,0,0,24,clustered_dist,non-random_sampling,1691,171,757,0,201,0,1235,127,488,0,78,0,11,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,13,0,0,9,0,0,22,clustered_dist,non-random_sampling,1692,170,759,0,202,0,1240,126,488,0,77,0,5,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,11,0,0,12,0,0,23,clustered_dist,non-random_sampling,1688,172,761,0,207,0,1244,127,488,0,75,0,7,6,1,0.02
Franklin County,4305,3099,4458,6448,3256,4234,9,0,0,6,0,0,15,clustered_dist,non-random_sampling,1689,170,764,0,206,0,1246,127,488,0,68,0,7,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,10,0,0,9,0,0,19,clustered_dist,non-random_sampling,1689,171,758,0,195,0,1239,127,488,0,78,0,5,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,11,0,0,12,0,0,23,clustered_dist,non-random_sampling,1682,170,759,0,203,0,1246,126,488,0,78,0,8,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,14,0,0,12,0,0,26,clustered_dist,non-random_sampling,1690,171,759,0,200,0,1240,127,488,0,75,0,8,1,1,0.003
Franklin County,4305,3099,4458,6448,3256,4234,11,0,0,7,0,0,18,clustered_dist,non-random_sampling,1688,170,754,0,202,0,1237,123,488,0,78,0,2,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,11,0,0,14,0,0,25,clustered_dist,non-random_sampling,1692,171,757,0,199,0,1237,127,488,0,75,0,5,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,15,0,0,7,0,0,22,clustered_dist,non-random_sampling,1687,170,753,0,199,0,1246,127,488,0,79,0,6,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,12,0,0,11,0,0,23,clustered_dist,non-random_sampling,1698,172,759,0,206,0,1244,128,488,0,76,0,9,0,0,0
Franklin County,4305,3099,4458,6448,3256,4234,7,0,0,8,0,0,15,clustered_dist,non-random_sampling,1692,172,759,0,205,0,1240,124,488,0,74,0,4,4,1,0.014
